32,0.3515625,0,0,0,0,0,0,0,0
33,0.3935546875,0.02490234375,-0.1171875,0.36865234375,0.8515625,998.5,961.5,1020.5,1023.5
34,0.458984375,-0.0361328125,0.3515625,0.4951171875,0.8828125,989.5,846.5,1023.5,880.5
35,0.818359375,-0.0283203125,-0.1171875,0.8466796875,0.8515625,828.5,883.5,884.5,945.5
36,0.6357421875,-0.046142578125,-0.3046875,0.688232421875,0.8984375,0.5,946.5,47.5,1023.5
37,1.076171875,-0.0478515625,-0.1328125,1.1240234375,0.8671875,742.5,959.5,817.5,1023.5
38,0.7265625,-0.06103515625,-0.1328125,0.87646484375,0.8671875,818.5,959.5,878.5,1023.5
39,0.2685546875,-0.03759765625,0.3515625,0.30615234375,0.8828125,995.5,783.5,1017.5,817.5
40,0.4541015625,-0.0302734375,-0.3203125,0.5009765625,0.8828125,48.5,946.5,82.5,1023.5
41,0.4541015625,-0.046875,-0.3203125,0.484375,0.8828125,197.5,946.5,231.5,1023.5
42,0.6357421875,-0.041015625,0.1796875,0.677734375,0.8828125,948.5,772.5,994.5,817.5
43,0.818359375,-0.0205078125,-0.1171875,0.8388671875,0.7421875,123.5,762.5,178.5,817.5
44,0.36376953125,-0.05029296875,-0.3046875,0.40283203125,0.2578125,0.5,535.5,29.5,571.5
45,0.4541015625,-0.04638671875,0.1484375,0.50048828125,0.4921875,0.5,601.5,35.5,623.5
46,0.36376953125,0.002197265625,-0.1171875,0.361572265625,0.2578125,989.5,821.5,1012.5,845.5
47,0.4541015625,-0.13330078125,-0.2734375,0.53857421875,0.8828125,394.5,949.5,437.5,1023.5
48,0.6357421875,-0.056640625,-0.1328125,0.693359375,0.8671875,949.5,959.5,997.5,1023.5
49,0.6357421875,0.01220703125,-0.1171875,0.65283203125,0.8515625,134.5,818.5,175.5,880.5
50,0.6357421875,-0.04248046875,-0.1171875,0.69189453125,0.8671875,600.5,882.5,647.5,945.5
51,0.6357421875,-0.038330078125,-0.1328125,0.680419921875,0.8671875,46.5,881.5,92.5,945.5
52,0.6357421875,-0.0859375,-0.1171875,0.7109375,0.8515625,223.5,818.5,274.5,880.5
53,0.6357421875,-0.03125,-0.1328125,0.6875,0.8515625,648.5,882.5,694.5,945.5
54,0.6357421875,-0.05078125,-0.1328125,0.69921875,0.8671875,132.5,881.5,180.5,945.5
